,Year,Round,First_Name,Last_Name,Q_Time,Track,Points,Position,Wins
817,2018,5,Romain,Grosjean,,catalunya,0,19,0
818,2018,6,Lewis,Hamilton,1:17.633,monaco,110,1,2
819,2018,6,Valtteri,Bottas,1:17.674,monaco,68,4,0
820,2018,6,Sebastian,Vettel,1:17.031,monaco,96,2,2
821,2018,6,Kimi,Räikkönen,1:17.483,monaco,60,5,0
822,2018,6,Max,Verstappen,1:17.411,monaco,35,6,0
823,2018,6,Daniel,Ricciardo,1:17.623,monaco,72,3,2
824,2018,6,Kevin,Magnussen,1:18.169,monaco,19,10,0
825,2018,6,Fernando,Alonso,1:18.276,monaco,32,7,0
826,2018,6,Carlos,Sainz,1:18.480,monaco,20,9,0
827,2018,6,Romain,Grosjean,1:18.305,monaco,0,19,0
828,2018,6,Stoffel,Vandoorne,1:18.885,monaco,8,15,0
829,2018,6,Pierre,Gasly,1:18.550,monaco,18,11,0
830,2018,6,Esteban,Ocon,1:18.813,monaco,9,13,0
831,2018,6,Charles,Leclerc,1:18.661,monaco,9,14,0
832,2018,6,Sergio,Pérez,1:18.740,monaco,17,12,0
833,2018,6,Nico,Hülkenberg,1:18.923,monaco,26,8,0
834,2018,6,Marcus,Ericsson,1:19.493,monaco,2,17,0
835,2018,6,Sergey,Sirotkin,1:19.695,monaco,0,20,0
836,2018,6,Lance,Stroll,1:20.225,monaco,4,16,0
837,2018,6,Brendon,Hartley,,monaco,1,18,0
838,2018,7,Daniel,Ricciardo,1:12.013,villeneuve,84,4,2
839,2018,7,Sebastian,Vettel,1:12.415,villeneuve,121,1,3
840,2018,7,Lewis,Hamilton,1:12.460,villeneuve,120,2,2
841,2018,7,Kimi,Räikkönen,1:12.639,villeneuve,68,5,0
842,2018,7,Valtteri,Bottas,1:12.434,villeneuve,86,3,0
843,2018,7,Esteban,Ocon,1:13.028,villeneuve,11,13,0
844,2018,7,Fernando,Alonso,1:12.657,villeneuve,32,7,0
845,2018,7,Carlos,Sainz,1:12.950,villeneuve,24,9,0
846,2018,7,Sergio,Pérez,1:12.848,villeneuve,17,12,0
847,2018,7,Pierre,Gasly,1:12.941,villeneuve,18,11,0
848,2018,7,Nico,Hülkenberg,1:13.065,villeneuve,32,8,0
849,2018,7,Stoffel,Vandoorne,1:12.463,villeneuve,8,15,0
850,2018,7,Sergey,Sirotkin,1:12.706,villeneuve,0,20,0
851,2018,7,Charles,Leclerc,1:12.829,villeneuve,10,14,0
852,2018,7,Romain,Grosjean,1:12.930,villeneuve,0,19,0
853,2018,7,Brendon,Hartley,1:13.179,villeneuve,1,18,0
854,2018,7,Marcus,Ericsson,1:13.265,villeneuve,2,17,0
855,2018,7,Lance,Stroll,1:13.323,villeneuve,4,16,0
856,2018,7,Kevin,Magnussen,1:13.393,villeneuve,19,10,0
857,2018,7,Max,Verstappen,,villeneuve,50,6,0
858,2018,8,Sebastian,Vettel,1:11.710,ricard,131,2,3
859,2018,8,Valtteri,Bottas,1:11.950,ricard,92,4,0
860,2018,8,Max,Verstappen,1:12.008,ricard,68,6,0
861,2018,8,Lewis,Hamilton,1:11.835,ricard,145,1,3
862,2018,8,Kimi,Räikkönen,1:11.725,ricard,83,5,0
863,2018,8,Daniel,Ricciardo,1:12.459,ricard,96,3,2
864,2018,8,Nico,Hülkenberg,1:12.795,ricard,34,7,0
865,2018,8,Esteban,Ocon,1:12.577,ricard,11,13,0
866,2018,8,Carlos,Sainz,1:12.689,ricard,28,9,0
867,2018,8,Sergio,Pérez,1:12.702,ricard,17,12,0
868,2018,8,Kevin,Magnussen,1:12.680,ricard,27,10,0
869,2018,8,Brendon,Hartley,1:12.587,ricard,1,18,0
870,2018,8,Charles,Leclerc,1:12.945,ricard,11,14,0
871,2018,8,Fernando,Alonso,1:12.979,ricard,32,8,0
872,2018,8,Stoffel,Vandoorne,1:12.998,ricard,8,15,0
873,2018,8,Pierre,Gasly,1:13.047,ricard,18,11,0
874,2018,8,Lance,Stroll,1:13.590,ricard,4,16,0
875,2018,8,Sergey,Sirotkin,1:13.643,ricard,0,20,0
876,2018,8,Marcus,Ericsson,1:14.593,ricard,2,17,0
877,2018,8,Romain,Grosjean,,ricard,0,19,0
878,2018,9,Lewis,Hamilton,1:31.271,red_bull_ring,145,2,3
879,2018,9,Valtteri,Bottas,1:31.776,red_bull_ring,92,6,0
880,2018,9,Sebastian,Vettel,1:31.820,red_bull_ring,146,1,3
881,2018,9,Max,Verstappen,1:31.531,red_bull_ring,93,5,1
882,2018,9,Daniel,Ricciardo,1:31.910,red_bull_ring,96,4,2
883,2018,9,Kimi,Räikkönen,1:31.567,red_bull_ring,101,3,0
884,2018,9,Carlos,Sainz,1:32.394,red_bull_ring,28,10,0
885,2018,9,Charles,Leclerc,1:32.538,red_bull_ring,13,14,0
886,2018,9,Kevin,Magnussen,1:32.169,red_bull_ring,37,7,0
887,2018,9,Romain,Grosjean,1:32.083,red_bull_ring,12,15,0
888,2018,9,Esteban,Ocon,1:32.786,red_bull_ring,19,12,0
889,2018,9,Nico,Hülkenberg,1:32.949,red_bull_ring,34,9,0
890,2018,9,Sergio,Pérez,1:32.692,red_bull_ring,23,11,0
891,2018,9,Pierre,Gasly,1:32.447,red_bull_ring,18,13,0
892,2018,9,Marcus,Ericsson,1:32.804,red_bull_ring,3,18,0
893,2018,9,Fernando,Alonso,1:32.976,red_bull_ring,36,8,0
894,2018,9,Brendon,Hartley,1:33.025,red_bull_ring,1,19,0
895,2018,9,Stoffel,Vandoorne,1:33.162,red_bull_ring,8,16,0
896,2018,9,Sergey,Sirotkin,1:33.636,red_bull_ring,0,20,0
897,2018,9,Lance,Stroll,1:33.729,red_bull_ring,4,17,0
898,2018,10,Valtteri,Bottas,1:04.175,silverstone,104,5,0
899,2018,10,Lewis,Hamilton,1:04.080,silverstone,163,2,3
900,2018,10,Sebastian,Vettel,1:04.347,silverstone,171,1,4
901,2018,10,Kimi,Räikkönen,1:04.234,silverstone,116,3,0
902,2018,10,Max,Verstappen,1:04.273,silverstone,93,6,1
903,2018,10,Romain,Grosjean,1:04.242,silverstone,12,15,0
904,2018,10,Daniel,Ricciardo,1:04.723,silverstone,106,4,2
905,2018,10,Kevin,Magnussen,1:04.460,silverstone,39,9,0
906,2018,10,Carlos,Sainz,1:04.948,silverstone,28,10,0
907,2018,10,Nico,Hülkenberg,1:04.864,silverstone,42,7,0
908,2018,10,Esteban,Ocon,1:05.148,silverstone,25,11,0
909,2018,10,Pierre,Gasly,1:05.011,silverstone,18,13,0
910,2018,10,Charles,Leclerc,1:04.967,silverstone,13,14,0
911,2018,10,Fernando,Alonso,1:04.965,silverstone,40,8,0
912,2018,10,Lance,Stroll,1:05.264,silverstone,4,17,0
913,2018,10,Stoffel,Vandoorne,1:05.271,silverstone,8,16,0
914,2018,10,Sergio,Pérez,1:05.279,silverstone,24,12,0
915,2018,10,Sergey,Sirotkin,1:05.322,silverstone,0,20,0
916,2018,10,Brendon,Hartley,1:05.366,silverstone,1,19,0
917,2018,10,Marcus,Ericsson,1:05.479,silverstone,3,18,0
918,2018,11,Lewis,Hamilton,1:26.818,hockenheimring,188,1,4
919,2018,11,Sebastian,Vettel,1:26.585,hockenheimring,171,2,4
920,2018,11,Kimi,Räikkönen,1:27.549,hockenheimring,131,3,0
921,2018,11,Valtteri,Bottas,1:27.025,hockenheimring,122,4,0
922,2018,11,Max,Verstappen,1:27.309,hockenheimring,105,6,1
923,2018,11,Daniel,Ricciardo,1:27.979,hockenheimring,106,5,2
924,2018,11,Kevin,Magnussen,1:28.143,hockenheimring,39,9,0
925,2018,11,Romain,Grosjean,1:28.086,hockenheimring,20,13,0
926,2018,11,Charles,Leclerc,1:27.962,hockenheimring,13,15,0
927,2018,11,Esteban,Ocon,1:28.279,hockenheimring,29,11,0
928,2018,11,Nico,Hülkenberg,1:28.017,hockenheimring,52,7,0
929,2018,11,Sergio,Pérez,1:28.210,hockenheimring,30,10,0
930,2018,11,Fernando,Alonso,1:28.187,hockenheimring,40,8,0
931,2018,11,Pierre,Gasly,1:28.399,hockenheimring,18,14,0
932,2018,11,Marcus,Ericsson,1:28.249,hockenheimring,5,17,0
933,2018,11,Carlos,Sainz,1:28.456,hockenheimring,28,12,0
934,2018,11,Stoffel,Vandoorne,1:29.096,hockenheimring,8,16,0
935,2018,11,Sergey,Sirotkin,1:29.252,hockenheimring,0,20,0
936,2018,11,Lance,Stroll,,hockenheimring,4,18,0
937,2018,11,Brendon,Hartley,,hockenheimring,2,19,0
938,2018,12,Sebastian,Vettel,1:12.538,hungaroring,189,2,4
939,2018,12,Valtteri,Bottas,1:12.962,hungaroring,132,4,0
940,2018,12,Kimi,Räikkönen,1:12.505,hungaroring,146,3,0
941,2018,12,Max,Verstappen,1:13.127,hungaroring,105,6,1
942,2018,12,Kevin,Magnussen,1:13.105,hungaroring,45,8,0
943,2018,12,Romain,Grosjean,1:12.986,hungaroring,21,14,0
944,2018,12,Nico,Hülkenberg,1:13.479,hungaroring,52,7,0
945,2018,12,Carlos,Sainz,1:13.324,hungaroring,30,11,0
946,2018,12,Charles,Leclerc,1:13.077,hungaroring,13,15,0
947,2018,12,Sergio,Pérez,1:13.427,hungaroring,30,10,0
948,2018,12,Fernando,Alonso,1:13.614,hungaroring,44,9,0
949,2018,12,Sergey,Sirotkin,1:13.708,hungaroring,0,20,0
950,2018,12,Marcus,Ericsson,1:13.562,hungaroring,5,17,0
951,2018,12,Lewis,Hamilton,1:13.012,hungaroring,213,1,5
952,2018,12,Daniel,Ricciardo,1:13.318,hungaroring,118,5,2
953,2018,12,Esteban,Ocon,1:13.720,hungaroring,29,12,0
954,2018,12,Pierre,Gasly,1:13.749,hungaroring,26,13,0
955,2018,12,Brendon,Hartley,1:14.045,hungaroring,2,19,0
956,2018,12,Lance,Stroll,1:14.206,hungaroring,4,18,0
957,2018,12,Stoffel,Vandoorne,1:14.401,hungaroring,8,16,0
958,2018,13,Lewis,Hamilton,1:17.419,spa,231,1,5
959,2018,13,Valtteri,Bottas,1:17.123,spa,144,4,0
960,2018,13,Kimi,Räikkönen,1:17.526,spa,146,3,0
961,2018,13,Sebastian,Vettel,1:16.666,spa,214,2,5
962,2018,13,Carlos,Sainz,1:17.829,spa,30,12,0
963,2018,13,Pierre,Gasly,1:18.577,spa,28,13,0
964,2018,13,Max,Verstappen,1:16.940,spa,120,5,1
965,2018,13,Brendon,Hartley,1:18.429,spa,2,19,0
966,2018,13,Kevin,Magnussen,1:18.314,spa,49,8,0
967,2018,13,Romain,Grosjean,1:17.901,spa,27,14,0
968,2018,13,Fernando,Alonso,1:18.208,spa,44,9,0
969,2018,13,Daniel,Ricciardo,1:18.540,spa,118,6,2
970,2018,13,Nico,Hülkenberg,1:17.905,spa,52,7,0
971,2018,13,Marcus,Ericsson,1:18.641,spa,6,17,0
972,2018,13,Lance,Stroll,1:18.560,spa,4,18,0
973,2018,13,Stoffel,Vandoorne,1:18.782,spa,8,16,0
974,2018,13,Charles,Leclerc,1:18.817,spa,13,15,0
975,2018,13,Esteban,Ocon,1:19.142,spa,37,11,0
976,2018,13,Sergio,Pérez,1:19.200,spa,40,10,0
977,2018,13,Sergey,Sirotkin,1:19.301,spa,0,20,0
978,2018,14,Lewis,Hamilton,1:42.977,monza,256,1,6
979,2018,14,Sebastian,Vettel,1:43.035,monza,226,2,5
980,2018,14,Esteban,Ocon,1:44.003,monza,45,10,0
981,2018,14,Sergio,Pérez,1:44.004,monza,46,9,0
982,2018,14,Romain,Grosjean,1:43.597,monza,27,14,0
983,2018,14,Kimi,Räikkönen,1:42.585,monza,164,3,0
984,2018,14,Max,Verstappen,1:43.199,monza,130,5,1
985,2018,14,Daniel,Ricciardo,1:43.604,monza,118,6,2
986,2018,14,Kevin,Magnussen,1:43.834,monza,49,8,0
987,2018,14,Valtteri,Bottas,1:42.805,monza,159,4,0
988,2018,14,Pierre,Gasly,1:44.221,monza,28,13,0
989,2018,14,Brendon,Hartley,1:44.153,monza,2,19,0
990,2018,14,Charles,Leclerc,1:43.654,monza,13,15,0
991,2018,14,Marcus,Ericsson,1:43.846,monza,6,18,0
992,2018,14,Nico,Hülkenberg,1:44.145,monza,52,7,0
993,2018,14,Carlos,Sainz,1:44.489,monza,34,12,0
994,2018,14,Fernando,Alonso,1:44.917,monza,44,11,0
995,2018,14,Sergey,Sirotkin,1:44.998,monza,1,20,0
996,2018,14,Lance,Stroll,1:45.134,monza,6,17,0
997,2018,14,Stoffel,Vandoorne,1:45.307,monza,8,16,0
998,2018,15,Kimi,Räikkönen,1:20.722,marina_bay,174,3,0
999,2018,15,Sebastian,Vettel,1:20.542,marina_bay,241,2,5
1000,2018,15,Lewis,Hamilton,1:20.810,marina_bay,281,1,7
1001,2018,15,Valtteri,Bottas,1:21.381,marina_bay,171,4,0
1002,2018,15,Max,Verstappen,1:21.381,marina_bay,148,5,1
1003,2018,15,Romain,Grosjean,1:21.887,marina_bay,27,14,0
1004,2018,15,Carlos,Sainz,1:21.732,marina_bay,38,12,0
1005,2018,15,Esteban,Ocon,1:21.570,marina_bay,45,11,0
1006,2018,15,Pierre,Gasly,1:21.834,marina_bay,28,13,0
1007,2018,15,Lance,Stroll,1:21.838,marina_bay,6,17,0
1008,2018,15,Kevin,Magnussen,1:21.783,marina_bay,49,9,0
1009,2018,15,Sergey,Sirotkin,1:21.813,marina_bay,1,20,0
1010,2018,15,Fernando,Alonso,1:21.850,marina_bay,50,8,0
1011,2018,15,Nico,Hülkenberg,1:21.801,marina_bay,53,7,0
1012,2018,15,Daniel,Ricciardo,1:21.280,marina_bay,126,6,2
1013,2018,15,Sergio,Pérez,1:21.888,marina_bay,46,10,0
1014,2018,15,Charles,Leclerc,1:21.889,marina_bay,15,15,0
1015,2018,15,Brendon,Hartley,1:21.934,marina_bay,2,19,0
1016,2018,15,Marcus,Ericsson,1:22.048,marina_bay,6,18,0
1017,2018,15,Stoffel,Vandoorne,1:22.085,marina_bay,8,16,0
1018,2018,16,Lewis,Hamilton,1:39.403,sochi,306,1,8
1019,2018,16,Max,Verstappen,1:38.751,sochi,158,5,1
1020,2018,16,Sebastian,Vettel,1:38.218,sochi,256,2,5
1021,2018,16,Valtteri,Bottas,1:39.291,sochi,189,3,0
1022,2018,16,Kimi,Räikkönen,1:38.534,sochi,186,4,0
1023,2018,16,Daniel,Ricciardo,1:38.153,sochi,134,6,2
1024,2018,16,Sergio,Pérez,1:38.814,sochi,47,10,0
1025,2018,16,Romain,Grosjean,1:38.685,sochi,27,14,0
1026,2018,16,Esteban,Ocon,1:38.912,sochi,47,11,0
1027,2018,16,Nico,Hülkenberg,1:38.932,sochi,53,8,0
1028,2018,16,Fernando,Alonso,1:39.022,sochi,50,9,0
1029,2018,16,Carlos,Sainz,1:39.103,sochi,38,12,0
1030,2018,16,Charles,Leclerc,1:39.206,sochi,21,15,0
1031,2018,16,Marcus,Ericsson,1:39.366,sochi,6,18,0
1032,2018,16,Pierre,Gasly,1:39.614,sochi,28,13,0
1033,2018,16,Kevin,Magnussen,1:39.644,sochi,53,7,0
1034,2018,16,Brendon,Hartley,1:39.809,sochi,2,19,0
1035,2018,16,Stoffel,Vandoorne,1:39.864,sochi,8,16,0
1036,2018,16,Sergey,Sirotkin,1:41.263,sochi,1,20,0
1037,2018,16,Lance,Stroll,1:41.334,sochi,6,17,0
1038,2018,17,Valtteri,Bottas,1:32.964,suzuka,207,3,0
1039,2018,17,Lewis,Hamilton,1:32.410,suzuka,331,1,9
1040,2018,17,Sebastian,Vettel,1:33.476,suzuka,264,2,5
1041,2018,17,Kimi,Räikkönen,1:33.341,suzuka,196,4,0
1042,2018,17,Kevin,Magnussen,1:34.078,suzuka,53,8,0
1043,2018,17,Esteban,Ocon,1:34.290,suzuka,49,11,0
1044,2018,17,Charles,Leclerc,1:33.924,suzuka,21,15,0
1045,2018,17,Sergio,Pérez,1:34.084,suzuka,53,7,0
1046,2018,17,Romain,Grosjean,1:34.022,suzuka,31,13,0
1047,2018,17,Marcus,Ericsson,1:34.170,suzuka,6,18,0
1048,2018,17,Max,Verstappen,1:33.048,suzuka,173,5,1
1049,2018,17,Daniel,Ricciardo,1:33.247,suzuka,146,6,2
1050,2018,17,Pierre,Gasly,1:34.383,suzuka,28,14,0
1051,2018,17,Carlos,Sainz,1:34.626,suzuka,39,12,0
1052,2018,17,Nico,Hülkenberg,1:34.655,suzuka,53,9,0
1053,2018,17,Brendon,Hartley,1:35.037,suzuka,2,19,0
1054,2018,17,Fernando,Alonso,1:35.504,suzuka,50,10,0
1055,2018,17,Sergey,Sirotkin,1:35.612,suzuka,1,20,0
1056,2018,17,Stoffel,Vandoorne,1:35.977,suzuka,8,16,0
1057,2018,17,Lance,Stroll,1:36.437,suzuka,6,17,0
1058,2018,18,Lewis,Hamilton,1:28.702,americas,346,1,9
1059,2018,18,Valtteri,Bottas,1:29.297,americas,217,4,0
1060,2018,18,Max,Verstappen,1:29.480,americas,191,5,1
1061,2018,18,Kimi,Räikkönen,1:29.631,americas,221,3,1
1062,2018,18,Romain,Grosjean,1:29.724,americas,31,13,0
1063,2018,18,Brendon,Hartley,1:30.248,americas,4,19,0
1064,2018,18,Pierre,Gasly,1:30.137,americas,28,14,0
1065,2018,18,Esteban,Ocon,1:29.899,americas,49,11,0
1066,2018,18,Sebastian,Vettel,1:29.049,americas,276,2,5
1067,2018,18,Sergio,Pérez,1:30.247,americas,57,8,0
1068,2018,18,Charles,Leclerc,1:29.706,americas,21,15,0
1069,2018,18,Kevin,Magnussen,1:30.219,americas,53,9,0
1070,2018,18,Carlos,Sainz,1:30.236,americas,45,12,0
1071,2018,18,Lance,Stroll,1:30.317,americas,6,18,0
1072,2018,18,Daniel,Ricciardo,1:29.806,americas,146,6,2
1073,2018,18,Nico,Hülkenberg,1:30.361,americas,61,7,0
1074,2018,18,Sergey,Sirotkin,1:30.372,americas,1,20,0
1075,2018,18,Fernando,Alonso,1:30.573,americas,50,10,0
1076,2018,18,Stoffel,Vandoorne,1:31.041,americas,8,16,0
1077,2018,18,Marcus,Ericsson,1:31.213,americas,7,17,0
1078,2018,19,Lewis,Hamilton,1:34.130,rodriguez,358,1,9
1079,2018,19,Sebastian,Vettel,1:34.569,rodriguez,294,2,5
1080,2018,19,Kimi,Räikkönen,1:34.703,rodriguez,236,3,1
1081,2018,19,Valtteri,Bottas,1:34.518,rodriguez,227,4,0
1082,2018,19,Daniel,Ricciardo,1:34.755,rodriguez,146,6,2
1083,2018,19,Esteban,Ocon,1:34.876,rodriguez,49,11,0
1084,2018,19,Nico,Hülkenberg,1:34.932,rodriguez,69,7,0
1085,2018,19,Romain,Grosjean,1:34.892,rodriguez,31,13,0
1086,2018,19,Charles,Leclerc,1:35.069,rodriguez,27,15,0
1087,2018,19,Sergio,Pérez,1:35.193,rodriguez,57,8,0
1088,2018,19,Carlos,Sainz,1:34.891,rodriguez,45,12,0
1089,2018,19,Kevin,Magnussen,1:34.972,rodriguez,53,9,0
1090,2018,19,Pierre,Gasly,1:34.850,rodriguez,29,14,0
1091,2018,19,Brendon,Hartley,1:35.206,rodriguez,4,19,0
1092,2018,19,Max,Verstappen,1:34.766,rodriguez,216,5,2
1093,2018,19,Fernando,Alonso,1:35.294,rodriguez,50,10,0
1094,2018,19,Sergey,Sirotkin,1:35.362,rodriguez,1,20,0
1095,2018,19,Lance,Stroll,1:35.480,rodriguez,6,18,0
1096,2018,19,Marcus,Ericsson,1:35.536,rodriguez,9,17,0
1097,2018,19,Stoffel,Vandoorne,1:35.735,rodriguez,12,16,0
1098,2018,20,Daniel,Ricciardo,1:15.866,interlagos,158,6,2
1099,2018,20,Max,Verstappen,1:15.756,interlagos,234,5,2
1100,2018,20,Lewis,Hamilton,1:15.673,interlagos,383,1,10
1101,2018,20,Sebastian,Vettel,1:16.089,interlagos,302,2,5
1102,2018,20,Valtteri,Bottas,1:15.580,interlagos,237,4,0
1103,2018,20,Kimi,Räikkönen,1:16.446,interlagos,251,3,1
1104,2018,20,Nico,Hülkenberg,1:16.498,interlagos,69,7,0
1105,2018,20,Carlos,Sainz,1:16.813,interlagos,45,12,0
1106,2018,20,Charles,Leclerc,1:16.862,interlagos,33,14,0
1107,2018,20,Marcus,Ericsson,1:16.701,interlagos,9,17,0
1108,2018,20,Esteban,Ocon,1:16.252,interlagos,49,11,0
1109,2018,20,Fernando,Alonso,1:16.857,interlagos,50,10,0
1110,2018,20,Sergio,Pérez,1:16.242,interlagos,58,8,0
1111,2018,20,Brendon,Hartley,1:16.682,interlagos,4,19,0
1112,2018,20,Pierre,Gasly,1:16.828,interlagos,29,15,0
1113,2018,20,Romain,Grosjean,1:16.911,interlagos,35,13,0
1114,2018,20,Stoffel,Vandoorne,1:16.966,interlagos,12,16,0
1115,2018,20,Kevin,Magnussen,1:17.599,interlagos,55,9,0
1116,2018,20,Lance,Stroll,1:17.689,interlagos,6,18,0
1117,2018,20,Sergey,Sirotkin,1:17.886,interlagos,1,20,0
1118,2017,1,Lewis,Hamilton,1:24.191,albert_park,18,2,0
1119,2017,1,Sebastian,Vettel,1:25.210,albert_park,25,1,1
1120,2017,1,Valtteri,Bottas,1:24.514,albert_park,15,3,0
1121,2017,1,Kimi,Räikkönen,1:24.352,albert_park,12,4,0
1122,2017,1,Max,Verstappen,1:24.482,albert_park,10,5,0
1123,2017,1,Romain,Grosjean,1:25.419,albert_park,0,20,0
1124,2017,1,Felipe,Massa,1:25.099,albert_park,8,6,0
1125,2017,1,Carlos,Sainz,1:25.542,albert_park,4,8,0
1126,2017,1,Daniil,Kvyat,1:25.970,albert_park,2,9,0
1127,2017,1,Daniel,Ricciardo,1:25.383,albert_park,0,17,0
1128,2017,1,Sergio,Pérez,1:25.064,albert_park,6,7,0
1129,2017,1,Nico,Hülkenberg,1:24.975,albert_park,0,11,0
1130,2017,1,Fernando,Alonso,1:25.872,albert_park,0,14,0
1131,2017,1,Esteban,Ocon,1:26.009,albert_park,1,10,0
1132,2017,1,Marcus,Ericsson,1:26.236,albert_park,0,18,0
1133,2017,1,Antonio,Giovinazzi,1:26.419,albert_park,0,12,0
1134,2017,1,Kevin,Magnussen,1:26.847,albert_park,0,15,0
1135,2017,1,Stoffel,Vandoorne,1:26.858,albert_park,0,13,0
1136,2017,1,Lance,Stroll,1:27.143,albert_park,0,16,0
1137,2017,1,Jolyon,Palmer,1:28.244,albert_park,0,19,0
1138,2017,2,Lewis,Hamilton,1:24.191,shanghai,43,2,1
1139,2017,2,Sebastian,Vettel,1:25.210,shanghai,43,1,1
1140,2017,2,Valtteri,Bottas,1:24.514,shanghai,23,4,0
1141,2017,2,Kimi,Räikkönen,1:24.352,shanghai,22,5,0
1142,2017,2,Max,Verstappen,1:24.482,shanghai,25,3,0
1143,2017,2,Romain,Grosjean,1:25.419,shanghai,0,14,0
1144,2017,2,Felipe,Massa,1:25.099,shanghai,8,8,0
1145,2017,2,Carlos,Sainz,1:25.542,shanghai,10,7,0
1146,2017,2,Daniil,Kvyat,1:25.970,shanghai,2,11,0
1147,2017,2,Daniel,Ricciardo,1:25.383,shanghai,12,6,0
1148,2017,2,Sergio,Pérez,1:25.064,shanghai,8,9,0
1149,2017,2,Nico,Hülkenberg,1:24.975,shanghai,0,13,0
1150,2017,2,Fernando,Alonso,1:25.872,shanghai,0,19,0
1151,2017,2,Esteban,Ocon,1:26.009,shanghai,2,12,0
1152,2017,2,Marcus,Ericsson,1:26.236,shanghai,0,18,0
1153,2017,2,Antonio,Giovinazzi,1:26.419,shanghai,0,15,0
1154,2017,2,Kevin,Magnussen,1:26.847,shanghai,4,10,0
1155,2017,2,Stoffel,Vandoorne,1:26.858,shanghai,0,16,0
1156,2017,2,Lance,Stroll,1:27.143,shanghai,0,20,0
1157,2017,2,Jolyon,Palmer,1:28.244,shanghai,0,17,0
1158,2017,3,Lewis,Hamilton,1:33.333,bahrain,61,2,1
1159,2017,3,Sebastian,Vettel,1:33.078,bahrain,68,1,2
1160,2017,3,Valtteri,Bottas,1:33.684,bahrain,38,3,0
1161,2017,3,Kimi,Räikkönen,1:33.341,bahrain,34,4,0
1162,2017,3,Daniel,Ricciardo,1:34.041,bahrain,22,6,0
1163,2017,3,Felipe,Massa,1:34.205,bahrain,16,7,0
1164,2017,3,Nico,Hülkenberg,1:34.453,bahrain,2,13,0
1165,2017,3,Sergio,Pérez,1:34.657,bahrain,14,8,0
1166,2017,3,Daniil,Kvyat,1:34.440,bahrain,2,14,0
1167,2017,3,Lance,Stroll,1:33.986,bahrain,0,21,0
1168,2017,3,Carlos,Sainz,1:34.567,bahrain,10,9,0
1169,2017,3,Kevin,Magnussen,1:34.942,bahrain,4,11,0
1170,2017,3,Fernando,Alonso,1:34.499,bahrain,0,19,0
1171,2017,3,Marcus,Ericsson,1:34.892,bahrain,0,20,0
1172,2017,3,Antonio,Giovinazzi,1:34.963,bahrain,0,16,0
1173,2017,3,Stoffel,Vandoorne,1:35.023,bahrain,0,18,0
1174,2017,3,Romain,Grosjean,1:35.223,bahrain,4,10,0
1175,2017,3,Jolyon,Palmer,1:35.279,bahrain,0,17,0
1176,2017,3,Max,Verstappen,1:35.433,bahrain,25,5,0
1177,2017,3,Esteban,Ocon,1:35.496,bahrain,3,12,0
1178,2017,4,Valtteri,Bottas,1:31.041,sochi,63,3,1
1179,2017,4,Lewis,Hamilton,1:30.814,sochi,73,2,1
1180,2017,4,Sebastian,Vettel,1:31.037,sochi,86,1,2
1181,2017,4,Daniel,Ricciardo,1:31.667,sochi,22,6,0
1182,2017,4,Kimi,Räikkönen,1:30.988,sochi,49,4,0
1183,2017,4,Max,Verstappen,1:30.904,sochi,35,5,0
1184,2017,4,Nico,Hülkenberg,1:31.057,sochi,6,11,0
1185,2017,4,Felipe,Massa,1:31.373,sochi,18,8,0
1186,2017,4,Romain,Grosjean,1:31.691,sochi,4,12,0
1187,2017,4,Jolyon,Palmer,1:31.458,sochi,0,18,0
1188,2017,4,Daniil,Kvyat,1:31.531,sochi,2,14,0
1189,2017,4,Lance,Stroll,1:31.748,sochi,0,16,0
1190,2017,4,Pascal,Wehrlein,1:31.995,sochi,0,15,0
1191,2017,4,Esteban,Ocon,1:31.774,sochi,9,10,0
1192,2017,4,Fernando,Alonso,1:32.054,sochi,0,20,0
1193,2017,4,Carlos,Sainz,1:32.118,sochi,11,9,0
1194,2017,4,Stoffel,Vandoorne,1:32.313,sochi,0,19,0
1195,2017,4,Sergio,Pérez,1:32.318,sochi,22,7,0
1196,2017,4,Marcus,Ericsson,1:32.543,sochi,0,21,0
1197,2017,4,Kevin,Magnussen,1:32.900,sochi,4,13,0
1198,2017,5,Sebastian,Vettel,1:34.493,catalunya,104,1,2
1199,2017,5,Kimi,Räikkönen,1:34.953,catalunya,49,4,0
1200,2017,5,Valtteri,Bottas,1:34.041,catalunya,63,3,1
1201,2017,5,Lewis,Hamilton,1:34.409,catalunya,98,2,2
1202,2017,5,Daniel,Ricciardo,1:35.560,catalunya,37,5,0
1203,2017,5,Felipe,Massa,1:35.828,catalunya,18,9,0
1204,2017,5,Max,Verstappen,1:35.301,catalunya,35,6,0
1205,2017,5,Nico,Hülkenberg,1:35.507,catalunya,14,11,0
1206,2017,5,Sergio,Pérez,1:36.185,catalunya,34,7,0
1207,2017,5,Esteban,Ocon,1:35.372,catalunya,19,8,0
1208,2017,5,Carlos,Sainz,1:35.827,catalunya,17,10,0
1209,2017,5,Lance,Stroll,1:36.279,catalunya,0,17,0
1210,2017,5,Daniil,Kvyat,1:35.984,catalunya,4,15,0
1211,2017,5,Kevin,Magnussen,1:36.408,catalunya,4,14,0
1212,2017,5,Fernando,Alonso,1:36.353,catalunya,0,18,0
1213,2017,5,Jolyon,Palmer,1:36.462,catalunya,0,20,0
